Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.26,0,0.4210947067262881179579159941,0.421094706726288,0.412371084509055,0.421094706726288,0.412371084509055,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,11154040
0.27,0,0.4191558727004804238221443096,0.41915587270048,0.410432250483248,0.41915587270048,0.410432250483248,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,11583050
0.28,0,0.4173112980453618585585883591,0.417311298045362,0.408587675828129,0.417311298045362,0.408587675828129,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,12012050
0.29,0,0.4155534479877458861833520137,0.415553447987746,0.406829825770513,0.415553447987746,0.406829825770513,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,12441050
0.30,0,0.4138756454630731601863303364,0.413875645463073,0.40515202324584,0.413875645463073,0.40515202324584,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,12870050
0.31,0,0.4122719773407542536462869628,0.412271977340754,0.403548355123521,0.412271977340754,0.403548355123521,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,13299050
0.32,0,0.4107370671891024131539844470,0.410737067189102,0.40201344497187,0.410737067189102,0.40201344497187,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,13728060
0.33,0,0.4092661955732822565152128794,0.409266195573282,0.400542573356049,0.409266195573282,0.400542573356049,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,14157060
0.34,0,0.4078550192402089728267960528,0.407855019240209,0.399131397022976,0.407855019240209,0.399131397022976,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,14586060
0.35,0,0.4064995989798334429215484726,0.406499598979833,0.397775976762601,0.406499598979833,0.397775976762601,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,15015060
0.36,0,0.4051963811668998614679409174,0.4051963811669,0.396472758949667,0.4051963811669,0.396472758949667,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,15444060
0.37,0,0.4039421241003455093162282372,0.403942124100346,0.395218501883113,0.403942124100346,0.395218501883113,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,15873060
0.38,0,0.4027338948516103136097436415,0.40273389485161,0.394010272634378,0.40273389485161,0.394010272634378,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,16302060
0.39,0,0.4015689375542971744054254578,0.401568937554297,0.392845315337064,0.401568937554297,0.392845315337064,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,16731070
0.40,0,0.4004448068792286301104281201,0.400444806879229,0.391721184661996,0.400444806879229,0.391721184661996,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,17160070
0.41,0,0.3993592214916591669187926213,0.399359221491659,0.390635599274426,0.399359221491659,0.390635599274426,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,17589070
0.42,0,0.3983100706641811719229855552,0.398310070664181,0.389586448446948,0.398310070664181,0.389586448446948,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,18018070
0.43,0,0.3972954017427245004325420230,0.397295401742725,0.388571779525492,0.397295401742725,0.388571779525492,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,18447070
0.44,0,0.3963134128077027895862308912,0.396313412807703,0.38758979059047,0.396313412807703,0.38758979059047,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,18876080
0.45,0,0.3953624504536001458876922069,0.3953624504536,0.386638828236367,0.3953624504536,0.386638828236367,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,19305080
0.46,0,0.3944409779090240034240890468,0.394440977909024,0.385717355691791,0.394440977909024,0.385717355691791,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,19734080
0.47,0,0.3935475317202555196371105251,0.393547531720256,0.384823909503023,0.393547531720256,0.384823909503023,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,20163080
0.48,0,0.3926808066752397578810352328,0.39268080667524,0.383957184458007,0.39268080667524,0.383957184458007,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,20592080
0.49,0,0.3918395008388014838550188889,0.391839500838802,0.383115878621569,0.391839500838802,0.383115878621569,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,21021090
0.50,0,0.3910225296967006045472775688,0.391022529696701,0.382298907479468,0.391022529696701,0.382298907479468,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,21450090
0.51,0,0.3902287244546548369697433074,0.390228724454655,0.381505102237422,0.390228724454655,0.381505102237422,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,21879090
0.52,0,0.3894571144772994117476495476,0.389457114477299,0.380733492260066,0.389457114477299,0.380733492260066,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,22308090
0.53,0,0.3887066855247011168739287659,0.388706685524701,0.379983063307468,0.388706685524701,0.379983063307468,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,22737090
0.54,0,0.3879765975155967549047205540,0.387976597515597,0.379252975298364,0.387976597515597,0.379252975298364,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,23166090
0.55,0,0.3872659460583468637607934163,0.387265946058347,0.378542323841114,0.387265946058347,0.378542323841114,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,23595100
0.56,0,0.3865739925861284464776767013,0.386573992586128,0.377850370368896,0.386573992586128,0.377850370368896,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,24024100
0.57,0,0.3858999665881615560922811941,0.385899966588162,0.377176344370929,0.385899966588162,0.377176344370929,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,24453100
0.58,0,0.3852431419685771359739732918,0.385243141968577,0.376519519751344,0.385243141968577,0.376519519751344,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,24882100
0.59,0,0.3846028648815081702318332376,0.384602864881508,0.375701733142687,0.384602864881508,0.375701733142687,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,25311100
0.60,0,0.3839785074694911602215162306,0.383978507469491,0.374899866209082,0.383978507469491,0.374899866209082,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,25740100
0.61,0,0.3836794448989978067697308076,0.383679444898998,0.374423294117,0.383679444898998,0.374423294117,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,26169110
0.62,0,0.3833822483508947085569956559,0.383382248350895,0.373948588047309,0.383382248350895,0.373948588047309,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,26598110
0.63,0,0.3830975664028679666912157867,0.383097566402868,0.373486396577694,0.383097566402868,0.373486396577694,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,27027110
0.64,0,0.3828249469303211743406029785,0.382824946930321,0.373036267583559,0.382824946930321,0.373036267583559,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,27456110
0.65,0,0.3825639118240787511570827182,0.382563911824079,0.372597722955729,0.382563911824079,0.372597722955729,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,27885110
0.66,0,0.3823140996331276190395585863,0.382314099633128,0.372170401243189,0.382314099633128,0.372170401243189,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,28314120
0.67,0,0.3820750877591462415704024038,0.382075087759146,0.37175387984762,0.382075087759146,0.37175387984762,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,28743120
0.68,0,0.3818465234109400731565124345,0.38184652341094,0.371347805977825,0.38184652341094,0.371347805977825,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,29172120
0.69,0,0.3816280570486034053838508454,0.381628057048603,0.3709518300939,0.381628057048603,0.3709518300939,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,29601120
0.70,0,0.3814193302102022873510079107,0.381419330210202,0.370565593733911,0.381419330210202,0.370565593733911,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,30030120
0.71,0,0.3812199968492954193791554254,0.381219996849296,0.370188750851416,0.381219996849296,0.370188750851416,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,30459120
0.72,0,0.3810297790298758688650057304,0.381029779029876,0.369821023510408,0.381029779029876,0.369821023510408,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,30888130
0.73,0,0.3808483956136052018916268557,0.380848395613605,0.369462130572549,0.380848395613605,0.369462130572549,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,31317130
0.74,0,0.3806755677128689704338199073,0.380675567712869,0.369111793150225,0.380675567712869,0.369111793150225,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,31746130
0.75,0,0.3805109920853706381487207187,0.380510992085371,0.368769708001138,0.380510992085371,0.368769708001138,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,32175130
0.76,0,0.3804831208350668246158646421,0.380483120835067,0.368564327229246,0.380483120835067,0.368564327229246,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,32604130
0.77,0,0.3805111940219541757979760385,0.380511194021954,0.368414890894546,0.380511194021954,0.368414890894546,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,33033130
0.78,0,0.3805453793707973003289545957,0.380545379370797,0.3682715667218,0.380545379370797,0.3682715667218,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,33462130
0.79,0,0.3805854872371770529556658836,0.380585487237177,0.368134165066592,0.380585487237177,0.368134165066592,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,33891140
0.80,0,0.3806313400039725812219482890,0.380631340003973,0.3680025083118,0.380631340003973,0.3680025083118,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,34320140
0.81,0,0.3806827843734708808159463626,0.380682784373471,0.36787644315971,0.380682784373471,0.36787644315971,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,34749140
0.82,0,0.3807396605598750918574173392,0.380739660559875,0.367755809824526,0.380739660559875,0.367755809824526,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,35178140
0.83,0,0.3808018371893558866711205423,0.380801837189356,0.367640476932418,0.380801837189356,0.367640476932418,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,35607140
0.84,0,0.3808691224500134536582427083,0.380869122450013,0.367530252671488,0.380869122450013,0.367530252671488,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,36036140
0.85,0,0.3809413884757935876966811378,0.380941388475794,0.36742500917568,0.380941388475794,0.36742500917568,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,36465150
0.86,0,0.3810185372369170329139032635,0.381018537236917,0.367324648415215,0.381018537236917,0.367324648415215,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,36894150
0.87,0,0.3811003848453320969765984416,0.381100384845332,0.367228986502042,0.381100384845332,0.367228986502042,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,37323150
0.88,0,0.3811868490449090784490864240,0.381186849044909,0.36713794118003,0.381186849044909,0.36713794118003,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,37752150
0.89,0,0.3812777858158484295882182725,0.381277785815848,0.367051368429382,0.381277785815848,0.367051368429382,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,38181150
0.90,0,0.3813730479945811699537719683,0.381373047994581,0.366969121086526,0.381373047994581,0.366969121086526,0,0,0,0,12.071627584970540417747828418,50.912054305615098927488700532,49.110951738614140928038708177,38610160
0.91,0,0.383966384720944,0.383966384720944,0.369464511109914,0.383966384720944,0.369464511109914,0,0,0,0,11.9623048820756,50.865529516124,49.0534618611932,39039160
0.92,0,0.391746394900034,0.391746394900034,0.37695068118008,0.391746394900034,0.37695068118008,0,0,0,0,11.8529821791806,50.8190047266329,48.9959719837723,39468160
0.93,0,0.402912773943418,0.402912773943418,0.387493442833917,0.402912773943418,0.387493442833917,0,0,0,0,11.7436594762857,50.7724799371419,48.9384821063514,39897160
0.94,0,0.413575516761553,0.413575516761553,0.397349711036344,0.413575516761553,0.397349711036344,0,0,0,0,11.6343367733907,50.7259551476508,48.8809922289304,40326160
0.95,0,0.424238259579687,0.424238259579688,0.407205979238772,0.424238259579688,0.407205979238772,0,0,0,0,11.5250140704958,50.6794303581597,48.8235023515095,40755160
0.96,0,0.434901002397822,0.434901002397822,0.4170622474412,0.434901002397822,0.4170622474412,0,0,0,0,11.4156913676008,50.6329055686686,48.7660124740886,41184160
0.97,0,0.445563745215957,0.445563745215957,0.426918515643627,0.445563745215957,0.426918515643627,0,0,0,0,11.3063686647059,50.5863807791776,48.7085225966677,41613170
0.98,0,0.456226488034091,0.456226488034091,0.436774783846055,0.456226488034091,0.436774783846055,0,0,0,0,11.1970459618109,50.5398559896865,48.6510327192468,42042170
0.99,0,0.466889230852226,0.466889230852226,0.446631052048482,0.466889230852226,0.446631052048482,0,0,0,0,11.087723258916,50.4933312001954,48.5935428418258,42471170
1.00,0,0.477551973670361,0.477551973670361,0.45648732025091,0.477551973670361,0.45648732025091,0,0,0,0,10.978400556021,50.4468064107043,48.5360529644049,42900170
1.01,0,0.488214716488495,0.488214716488495,0.466343588453338,0.488214716488495,0.466343588453338,0,0,0,0,10.8690778531261,50.4002816212132,48.478563086984,43329170
1.02,0,0.49887745930663,0.49887745930663,0.476199856655765,0.49887745930663,0.476199856655765,0,0,0,0,10.7597551502311,50.3537568317222,48.4210732095631,43758180
1.03,0,0.509540202124764,0.509540202124765,0.486056124858193,0.509540202124765,0.486056124858193,0,0,0,0,10.6504324473362,50.3072320422311,48.3635833321422,44187180
1.04,0,0.520202944942899,0.520202944942899,0.49591239306062,0.520202944942899,0.49591239306062,0,0,0,0,10.5411097444412,50.26070725274,48.3060934547212,44616180
1.05,0,0.5308656877610337230700469781,0.530865687761034,0.505768661263048,0.530865687761034,0.505768661263048,0,0,0,0,10.431787041546270417747828418,50.2141824632489541659784652,48.248603577300333865247203272,45045180
1.06,0,0.5296099613265872957405900922,0.529609961326587,0.504619255636168,0.529609961326587,0.504619255636168,0,0,0,0,10.482452880881600417747828419,50.245025434918845869191322394,48.283728456433166115085484402,45474180
1.07,0,0.5283620443215830141085644842,0.528362044321583,0.503477659438731,0.528362044321583,0.503477659438731,0,0,0,0,10.529281385903660417747828419,50.273813443102246680506970014,48.316390086892507770479924151,45903190
1.08,0,0.5271218114010803852489056085,0.52712181140108,0.502343747325795,0.52712181140108,0.502343747325795,0,0,0,0,10.573090929238090417747828418,50.300993137268673506110912967,48.347121076329469564793744148,46332190
1.09,0,0.5258891432845311150149671114,0.525889143284531,0.501217400016812,0.525889143284531,0.501217400016812,0,0,0,0,10.614449565292870417747828419,50.326877486922837113926841049,48.376293513493593552049819012,46761190
1.10,0,0.5246639164961875125281584524,0.524663916496188,0.500098494036036,0.524663916496188,0.500098494036036,0,0,0,0,10.653769408648130417747828419,50.351676869105583037367174289,48.404163423949735341010277153,47190190
1.11,0,0.5234460131184059024644974905,0.523446013118406,0.498986911465821,0.523446013118406,0.498986911465821,0,0,0,0,10.691360714173060417747828419,50.375571843847578499632123265,48.43094200409733146276206565,47619190
1.12,0,0.5222353105589796324510875839,0.52223531055898,0.497882529713961,0.52223531055898,0.497882529713961,0,0,0,0,10.727463366338370417747828418,50.398679240410285786850706915,48.456773551535990479662597328,48048190
1.13,0,0.5210317113290348156956719319,0.521031711329035,0.496785251291583,0.521031711329035,0.496785251291583,0,0,0,0,10.762268056501820417747828418,50.421106934534879781829776313,48.481785261753162160585470791,48477200
1.14,0,0.5198350828338241889145546440,0.519835082833824,0.495694943603939,0.519835082833824,0.495694943603939,0,0,0,0,10.795929022397330417747828419,50.442941116115880237884411342,48.506079123926995425241996837,48906200
1.15,0,0.5186874711322404912872348694,0.518687471132241,0.494653652709922,0.518687471132241,0.494653652709922,0,0,0,0,10.828573098621350417747828419,50.464243515426715884511971497,48.529731355559135831505090211,49335200
1.16,0,0.5167153129749675825699250541,0.516715312974968,0.492787815360216,0.516715312974968,0.492787815360216,0,0,0,0,10.86030512212329041774782842,50.485081698611825667213170283,48.552818791877505921487428127,49764200
1.17,0,0.5147528339221323561790396536,0.514752833922132,0.490931657114948,0.514752833922132,0.490931657114948,0,0,0,0,10.873464708256860417747828419,50.480845253714077199761291914,48.551611878112240667523404336,50193200
1.18,0,0.5128268103793848941961413591,0.512826810379385,0.489111954379767,0.512826810379385,0.489111954379767,0,0,0,0,10.857763110232780417747828419,50.437111833268763034656370425,48.512232314418155339028250174,50622200
1.19,0,0.5109340818614087194729038079,0.510934081861409,0.487325546669357,0.510934081861409,0.487325546669357,0,0,0,0,10.84236114584238041774782842,50.394311965156216918577214945,48.473699277664793204057081795,51051210
1.20,0,0.5090726113987710196892238613,0.509072611398771,0.485501288479082,0.509072611398771,0.485501288479082,0,0,0,0,10.827231765448780417747828419,50.35236255291669894169412459,48.435937769839033236890746022,51480210
1.21,0,0.5072409469349852803866552151,0.507240946934985,0.483669624015296,0.507240946934985,0.483669624015296,0,0,0,0,10.812351955914980417747828419,50.311185876728429348857550154,48.398878101542184988776120914,51909210
1.22,0,0.5054379951639911844907160105,0.505437995163991,0.481866672244302,0.505437995163991,0.481866672244302,0,0,0,0,10.797702810404350417747828419,50.270737653456158248450500876,48.36247934347588086251516698,52338210
1.23,0,0.5036628949207882230608947027,0.503662894920788,0.480091572001099,0.503662894920788,0.480091572001099,0,0,0,0,10.783266029679690417747828419,50.230948917942917939134407694,48.326680106910993630105166591,52767210
1.24,0,0.5019149669568502701479252412,0.50191496695685,0.478343644037161,0.50191496695685,0.478343644037161,0,0,0,0,10.769025527546850417747828419,50.191780763640800930011099871,48.291444577150626461883909498,53196220
1.25,0,0.5001936143556316701073518467,0.500193614355632,0.476622291435942,0.500193614355632,0.476622291435942,0,0,0,0,10.75496757907947041774782842,50.153185227051697696392003131,48.25672983891354542181255245,53625220
1.26,0,0.4984983879014686892078772711,0.498498387901469,0.474927064981779,0.498498387901469,0.474927064981779,0,0,0,0,10.741079323780690417747828419,50.11512668970061631759173625,48.222503487685930445141243411,54054220
1.27,0,0.4968288609823137401429596087,0.496828860982314,0.473257538062624,0.496828860982314,0.473257538062624,0,0,0,0,10.727349507718730417747828418,50.077566261946760573989880127,48.188730711360980399388449878,54483220
1.28,0,0.4951846854956686509476557172,0.495184685495669,0.471613362575979,0.495184685495669,0.471613362575979,0,0,0,0,10.713767223448750417747828419,50.040474956373045125113749977,48.155385062765080543438559894,54912220
1.29,0,0.4935655501175939888217609278,0.493565550117594,0.469994227197904,0.493565550117594,0.469994227197904,0,0,0,0,10.700323857143250417747828419,50.003830095706885959425939605,48.122445794035791969451189803,55341220
1.30,0,0.4919711879009531981004770772,0.491971187900953,0.468399864981264,0.491971187900953,0.468399864981264,0,0,0,0,10.687010729250040417747828419,49.967609221165456743742186298,48.089892352890252971030367078,55770220
1.31,0,0.4904013695129476774353727464,0.490401369512948,0.466830046593258,0.490401369512948,0.466830046593258,0,0,0,0,10.673859588248224217747828419,49.931860165205449926275695511,48.057769921129613574253710819,56199220
1.32,0,0.4888558740345190739955603684,0.488855874034519,0.46528455111483,0.488855874034519,0.46528455111483,0,0,0,0,10.660826347695880217747828419,49.896490603138739203106742799,48.025993482117757200346089079,56628230
1.33,0,0.4873345535648553507989987842,0.487334553564855,0.463763230645166,0.487334553564855,0.463763230645166,0,0,0,0,10.64790331865800511774782842,49.861468161461127889628493136,47.994534464207907611421937585,57057230
1.34,0,0.4858371824718638054130170698,0.485837182471864,0.462265859552174,0.485837182471864,0.462265859552174,0,0,0,0,10.635084260613839617747828419,49.826793745713700710998929523,47.963392309459487526943457624,57486230
1.35,0,0.4843636618621211965800632870,0.484363661862121,0.460792338942432,0.484363661862121,0.460792338942432,0,0,0,0,10.622362590738060717747828418,49.792424764979475856867618919,47.932530169112111597987365707,57915240
1.36,0,0.4829138298560708638936412429,0.482913829856071,0.459342506936381,0.482913829856071,0.459342506936381,0,0,0,0,10.609734234782240717747828418,49.758366906534973426964610493,47.901951878827401803469580903,58344240
1.37,0,0.4814875983203112295245152881,0.481487598320311,0.457916275400622,0.481487598320311,0.457916275400622,0,0,0,0,10.597193383741601717747828418,49.724594691382666774009328945,47.871635018734760451588112982,58773240
1.38,0,0.4800848270733009657708728610,0.480084827073301,0.456513504153612,0.480084827073301,0.456513504153612,0,0,0,0,10.584735298425053217747828419,49.691092086695425232603989061,47.841565242621296003056796319,59202240
1.39,0,0.4787054521010936641869250725,0.478705452101094,0.455134129181404,0.478705452101094,0.455134129181404,0,0,0,0,10.57235655893864501774782842,49.657846093056036782819066684,47.811730974390285655783826601,59631240
1.40,0,0.4773493501754138882259885198,0.477349350175414,0.453778027255724,0.477349350175414,0.453778027255724,0,0,0,0,10.560052048119952617747828419,49.624855869480784840988166308,47.782130470243344882007770236,60060240
1.41,0,0.4760164569201591125935204148,0.476016456920159,0.45244513400047,0.476016456920159,0.45244513400047,0,0,0,0,10.547818385429361717747828419,49.592094745342607009293418809,47.75274080607181980918119686,60489240
